trim_pot: 376 ,pot_adjust: 14 ,last_read: 362 ,Percentage:37% ,trim_pot_changed True
trim_pot: 552 ,pot_adjust: 176 ,last_read: 376 ,Percentage:54% ,trim_pot_changed True
trim_pot: 551 ,pot_adjust: 1 ,last_read: 552 ,Percentage:54% ,trim_pot_changed True
trim_pot: 413 ,pot_adjust: 138 ,last_read: 551 ,Percentage:40% ,trim_pot_changed True
trim_pot: 394 ,pot_adjust: 19 ,last_read: 413 ,Percentage:38% ,trim_pot_changed True
trim_pot: 408 ,pot_adjust: 14 ,last_read: 394 ,Percentage:40% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 145 ,last_read: 408 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 441 ,pot_adjust: 112 ,last_read: 553 ,Percentage:43% ,trim_pot_changed True
trim_pot: 400 ,pot_adjust: 41 ,last_read: 441 ,Percentage:39% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 153 ,last_read: 400 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 346 ,pot_adjust: 207 ,last_read: 553 ,Percentage:34% ,trim_pot_changed True
trim_pot: 315 ,pot_adjust: 31 ,last_read: 346 ,Percentage:31% ,trim_pot_changed True
trim_pot: 337 ,pot_adjust: 22 ,last_read: 315 ,Percentage:33% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 216 ,last_read: 337 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 235 ,pot_adjust: 318 ,last_read: 553 ,Percentage:23% ,trim_pot_changed True
trim_pot: 58 ,pot_adjust: 177 ,last_read: 235 ,Percentage:6% ,trim_pot_changed True
trim_pot: 88 ,pot_adjust: 30 ,last_read: 58 ,Percentage:9% ,trim_pot_changed True
trim_pot: 550 ,pot_adjust: 462 ,last_read: 88 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 3 ,last_read: 550 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
