1464617278.07 , 59.12 , 62.64 , 31.03 , 26.67 , 29.08 , 64.02 , 69.99 , 33.33 
1464617278.2 , 61.59 , 62.0 , 31.07 , 30.87 , 36.97 , 71.62 , 75.45 , 38.67 
1464617278.32 , 65.81 , 71.96 , 40.91 , 39.58 , 41.0 , 75.95 , 77.93 , 41.19 
1464617278.45 , 57.13 , 56.56 , 25.07 , 20.4 , 25.16 , 62.67 , 66.78 , 31.28 
1464617278.57 , 59.62 , 58.31 , 29.11 , 30.48 , 34.99 , 70.28 , 73.46 , 37.78 
1464617278.7 , 53.18 , 54.82 , 21.11 , 18.72 , 23.12 , 58.33 , 62.32 , 18.42 
1464617278.82 , 56.98 , 55.73 , 21.16 , 16.43 , 29.21 , 66.28 , 71.96 , 28.46 
1464617278.95 , 60.35 , 64.28 , 27.16 , 27.36 , 35.04 , 68.8 , 73.32 , 38.74 
1464617279.07 , 65.07 , 66.84 , 40.9 , 32.81 , 39.0 , 73.72 , 76.42 , 40.24 
1464617279.2 , 61.61 , 65.85 , 27.15 , 24.52 , 28.0 , 59.05 , 63.55 , 27.4 
1464617279.32 , 57.14 , 57.55 , 26.99 , 25.73 , 27.12 , 63.72 , 68.01 , 28.44 
1464617279.45 , 59.14 , 61.19 , 25.21 , 28.0 , 29.2 , 70.07 , 78.66 , 42.73 
1464617279.58 , 54.66 , 52.34 , 17.25 , 17.31 , 19.15 , 56.78 , 58.6 , 24.28 
1464617279.71 , 67.78 , 67.56 , 37.0 , 35.06 , 35.05 , 68.15 , 80.38 , 47.58 
1464617279.84 , 50.94 , 50.35 , 17.19 , 17.09 , 21.24 , 55.2 , 64.79 , 25.89 
1464617279.96 , 64.81 , 63.41 , 33.04 , 30.01 , 38.0 , 74.17 , 76.68 , 40.1 
1464617280.09 , 56.9 , 56.07 , 23.17 , 19.14 , 25.16 , 55.66 , 62.32 , 21.78 
1464617280.21 , 57.15 , 59.7 , 25.69 , 29.28 , 35.05 , 66.0 , 68.76 , 29.37 
1464617280.33 , 52.45 , 53.68 , 23.08 , 19.22 , 23.06 , 58.81 , 64.3 , 27.25 
1464617280.46 , 58.38 , 58.83 , 27.03 , 24.55 , 27.14 , 63.07 , 64.05 , 31.32 
1464617280.58 , 56.41 , 59.03 , 26.12 , 26.51 , 31.1 , 68.44 , 71.23 , 35.22 
1464617280.71 , 47.25 , 47.58 , 15.2 , 13.85 , 15.27 , 51.56 , 52.18 , 15.83 
1464617280.83 , 64.07 , 62.12 , 30.98 , 30.24 , 33.06 , 68.46 , 72.73 , 40.02 
1464617280.96 , 57.63 , 59.03 , 25.12 , 24.97 , 29.05 , 62.5 , 63.31 , 29.23 
1464617281.09 , 56.16 , 53.7 , 17.16 , 10.1 , 15.22 , 52.31 , 55.65 , 23.84 

