1464798638.53 , 0.0 , 67.39 , 0.0 , 67.29 , 0.0 , 65.71 , 0.0 , 68.65 
1464798638.72 , 9.9 , 11.78 , 6.32 , 5.94 , 6.32 , 12.3 , 13.85 , 8.15 
1464798638.92 , 69.92 , 76.65 , 39.92 , 45.52 , 36.76 , 77.96 , 72.7 , 37.58 
1464798639.13 , 68.51 , 80.69 , 43.33 , 61.16 , 41.44 , 81.87 , 70.33 , 55.97 
1464798639.32 , 0.0 , 103.91 , 0.0 , 102.92 , 0.0 , 102.92 , 0.0 , 103.04 
1464798639.52 , 15.33 , 15.96 , 10.37 , 7.92 , 8.39 , 15.97 , 16.08 , 9.9 
1464798639.68 , 65.54 , 64.93 , 31.35 , 30.58 , 35.28 , 68.04 , 76.38 , 39.5 
1464798639.82 , 52.96 , 54.32 , 17.18 , 15.88 , 21.05 , 58.57 , 58.88 , 21.61 
1464798639.95 , 63.33 , 65.64 , 50.35 , 51.12 , 54.19 , 68.42 , 69.77 , 51.67 
1464798640.07 , 108.86 , 114.37 , 110.84 , 103.11 , 108.55 , 101.78 , 108.86 , 109.22 
1464798640.2 , 140.53 , 152.39 , 144.48 , 147.86 , 147.2 , 146.85 , 142.46 , 147.3 
1464798640.33 , 78.56 , 81.76 , 69.79 , 56.37 , 63.84 , 73.37 , 76.94 , 60.41 
1464798640.46 , 50.48 , 50.24 , 21.68 , 23.31 , 27.0 , 62.79 , 67.31 , 25.99 
1464798640.59 , 60.62 , 59.06 , 27.01 , 23.2 , 30.95 , 65.47 , 70.25 , 33.66 
1464798640.72 , 76.7 , 78.98 , 54.34 , 58.57 , 60.18 , 82.52 , 85.61 , 69.47 
1464798640.85 , 120.9 , 128.28 , 120.81 , 124.75 , 118.92 , 122.0 , 122.71 , 121.53 
1464798640.97 , 126.67 , 132.37 , 126.67 , 119.53 , 118.75 , 123.07 , 130.67 , 124.01 
1464798641.1 , 102.43 , 108.1 , 93.26 , 95.52 , 98.69 , 109.0 , 108.65 , 99.33 
1464798641.23 , 65.58 , 63.63 , 27.52 , 30.89 , 36.86 , 67.69 , 73.48 , 36.62 
1464798641.36 , 48.26 , 49.85 , 19.03 , 16.75 , 22.97 , 52.7 , 56.42 , 19.88 
